channelId,title,description,publishedAt,subscriberCount,viewCount,videoCount,topic
UC2Klz4bAmLL0ppwTs4B512g,evan kirstel,"🚀 Need to scale your engagement and reach on social media? I can help!

I’m a TV Host, B2B thought leader, content creator, industry expert and top technology influencer with an aggregate social media audience of over 550,000 people (420K Twitter, 56K LinkedIn, 70K Instagram, 6K Clubhouse, 5K YouTube) as well as 35K newsletter subscribers 

B2B tech brands like Intel, 3M, AT&T Business, Amazon AWS, Dell, VMware, Qualcomm, HPE, Telefonica, T-Mobile Business , Samsung, Citrix, Uipath, Dell, Microsoft and Ericsson hire me to help them to achieve massive visibility and scale, leveraging the power of social media in a variety of market segments including: mobile, blockchain, cloud, 5G, HealthTech, IoT, AI, Digital Health, Big Data, Cloud and CyberSecurity. 

I do this (really well):  

• SOCIAL MEDIA MARKETING STRATEGY
• THOUGHT LEADERSHIP & INFLUENCER MARKETING 
• SOCIAL MEDIA MARKETING EXECUTION 
• MULTIMEDIA CONTENT CREATION 
• CONTENT DISTRIBUTION & AMPLIFICATION / LIVE-STREAMING 

",2012-06-27T18:26:44Z,117000,1567325,1553,tech influencer
UCLNoXf8gq6vhwsrYp-l0J-Q,Xiaomanyc 小马在纽约,"I'm Xiaoma, a polyglot who has studied dozens of languages. Until the age of 18 I grew up speaking exclusively English, and then I got the chance to learn Mandarin and live in Beijing for a year where I fell in love with Chinese food, language, and culture. This expanded my appetite to learn about cultures, foods, and languages from all around the world and now I share this passion with all of you!

You can learn more about my language journey on my language learning channel ariinbeijing: https://www.youtube.com/user/ariinbeijing

And if you want to learn a language with me: https://www.streetsmartlanguages.com/
",2017-02-24T13:35:55Z,6910000,1645952089,1009,tech influencer
UCkCGANrihzExmu9QiqZpPlQ,How Money Works,Subscribe to learn How Money Works.,2018-12-20T04:22:54Z,1540000,231893368,278,tech influencer
UC2SidpGj0k9eCiVYITqQ4jg,Build+ (formerly Wahl+Case),"MARKET EXPLAINERS | STARTUP STORIES | TECH TRENDS + MORE 

Build+ (formerly Wahl+Case) is the leading tech recruitment agency in Tokyo. We have deep roots in Japan’s startup and tech community.

Our YouTube channel provides you with direct insights into the world of our clients in AdTech, FinTech, Enterprise Tech, and Consumer Technology, and our clients have a new way to connect with an audience of industry professionals.

Message us to learn about tech jobs in Japan!

Positions
Commercial
✚Country Manager
✚Business Development
✚Sales
✚Account Manager/Executive 
✚Marketing 
✚Customer Success

Technical
✚SRE/Devops
✚Backend Developer/Server-side Engineer
✚Data Scientist/Analyst/Engineer
✚Machine Learning Engineer/Researcher
✚Quality Assurance/Test Engineer
✚Project/Product/Program Manager
✚Engineering Manager/VPoE/CTO
✚Technical Support Engineer
✚Pre-Sales/Sales Engineer
✚Solutions Engineer/Architect

Frontend
✚Frontend Developer
✚Mobile Developer
✚Web Developer/Designer
",2020-04-20T05:37:10.83863Z,7720,616449,182,tech influencer
UCBE2mkcxGw79YCGHUAIyH5Q,House of Everything,"Hello.
Here we discuss about anything and everything we find interesting mostly pop culture,art,tech & business and maybe much more in the future.

NB: Opinions can be biased and opinions can change with time. Take it with a pinch of salt.

Contact: abunited7@gmail.com
Twitter: https://mobile.twitter.com/THFmalayalam",2021-11-01T15:00:27.036204Z,14500,458893,27,tech influencer
UCRdyjE3lE7dtCOxU4rTsXVA,Tekking101,"Greetings One Piece fans! My name is Matt and I'm here on YouTube to discuss every aspect of Oda's masterpiece. Join me on this adventure along with the Straw Hat crew until they reach the One Piece and even beyond that!! 

I've been doing YouTube for half my life now, have gained over 700k subscribers and hope to continue this passion for the rest of my life. I want to express my bottomless gratitude to every single person that has clicked on one of my videos. You are the ones that make it all possible.

Subscribe now and let's explore the One Piece world together! GEOGRAPHY IS EVERYTHING 🌎

CHANNEL BANNER ART DONE BY: https://twitter.com/TPitchart",2009-05-29T22:51:46Z,740000,398036614,3539,tech influencer
UCEli52HZqbog3LQr5sRzL1A,Shevon Salmon,"I'm not a tech reviewer. I just like using tech. 

Join my Discord: https://discord.gg/5AAKZEF

For any business inquiries, review or advertising you can contact me through email here: partnerships@s7onstudios.com",2011-11-05T21:32:19Z,520000,78068300,888,tech influencer
UC8ksY66BjKuR6YmKvVSHK4Q,Sujith Bhakthan,"Author, Traveler, Influencer & Food Lover
",2015-10-23T03:44:07Z,402000,335402669,1764,tech influencer
UC91V6D3nkhP89wUb9f_h17g,MeatCanyon,Oh hi i make cartoons. If you dont like them...then just leave. Dont get so bent out of shape.,2015-09-06T05:16:43Z,8630000,1618773050,233,tech influencer
UCk_7zwoUPjV4VbofWhHbJZg,gazi,"Let's suffer with aim, shall we?",2021-08-19T18:27:58.696651Z,189000,14334064,34,tech influencer
UCwxJalZcDrdG_IMdTE5IIhw,SunRayBee,"Hi, 

*Sponsor me some bread*

Business Email: sunraybee.collab@gmail.com

Personal Email: Sunraybee.yt@gmail.com (don't send collab enquiries here)

",2010-04-02T09:53:53Z,321000,60126275,334,tech influencer
UCHNA1EASDBXfvwMBgWGr0vg,Txunamy,"Hi guys, follow my Instagram - @txunamy
Email inquiries: teamesthalla@gmail.com",2015-03-20T02:50:24Z,5320000,823643871,444,tech influencer
UCuXur6PjZTSy--300O1iTwA,Kimi Hime,"Indonesian Multi-talent Gaming and Tech Influencer.

About me
Hi! My name is Kimi Hime. My ultimate passion and hobby is gaming. I've been doing it since very little and I'm enjoying it until now.
I'm a Live Streamer, MC, Shoutcaster, Tech Video Producer, and Social-media Influencer. You can see my portfolio on my Instagram @Kimi.Hime as well.
I've been playing countless games, attending countless gaming events, and I've met countless gamer friends from all over the country!
My current favorite games are PUBG Mobile, Mobile Legends and DotA 2, which I like to cast most of the times. But I'm also open for shoutcasting other games as well!

If you have any inquiry or product sponsorship, please contact me via email
kimberlyhimeku [at] gmail.com

See you in game!",2012-12-24T04:59:07Z,2830000,236576524,1192,tech influencer
UCU9HtOaaO-lcitPVVdsq99w,Kim Komando,"Kim is a major influencer in the consumer digital space. She reaches millions of tech-savvy individuals every week through her national radio programs on 510+ stations, her widely-listened-to daily podcasts, SiriusXM show, and her columns in The Daily Mail, Fox News, and USA Today. Additionally, her daily newsletter, The Current, boasts over 600,000 subscribers. Sign up at GetKim.com. ",2007-01-26T17:31:46Z,114000,21340088,2565,tech influencer
UCKQvGU-qtjEthINeViNbn6A,Alex Becker's Channel,"DISCLAIMER: Please be advised that I am not a professional advisor in business areas involving finance, cryptocurrency, taxation, securities and commodities trading, or the practice of law. The information and content written, broadcasted, and/or disseminated by and through ""Alex Becker, Alex Becker Channel"" is intended FOR GENERAL INFORMATION PURPOSES ONLY. Nothing written or discussed is intended to be construed, or relied upon, as investment, financial, legal, regulatory, accounting, tax or similar advice, nor should it be. All content expressed, created, and conveyed by ""Alex Becker, Alex Becker Channel"" is premised upon subjective opinions pertaining to currently-existing facts readily available.",2015-01-15T04:57:37Z,1610000,79611082,334,tech influencer
UCtlAFoYl2aWb6pMiHCctQHA,Ricky Gutierrez,"My name is Ricky, I make videos for complete beginners who want to start their trading journey in the stock market. I do not trade options, crypto, or lower cap stocks. My bread & butter is trading nasdaq etfs & blue chip stocks with good volume such as Nvidia & Tesla stock. My favorite trade setup consist of overbought / oversold reversals that are coming off of news/ short lived catalyst. I'm known for my daily live trading sessions that I host every morning right at market open. Showing all of my green & red trades, giving a beginner a real experience of what it's like to trade in the stock market. To tune in just message me! 

TechBud Solutions is a free investing group of +300,000 that is designed to help connect motivated entrepreneurs & investors. 

I'm a 30 year old day trader, real estate investor & father. I share my experience in the markets I invest in through the content I create. I hope my videos inspire you to start your own journey! ",2015-11-26T22:24:52Z,1240000,127091044,4876,tech influencer
UC_eIQRAb2RJ7jWZr2KbunwQ,Shira Rubinoff,"Shira Rubinoff is a recognized cybersecurity executive, cybersecurity & blockchain advisor, global keynote speaker and influencer, who has built two cybersecurity product companies, and led multiple women-in-technology efforts. She currently serves as President of the NYC-based technology incubator, Prime Tech Partners & the social-media-security firm, SecureMySocial. She also serves on several boards.

An expert in the human factors of information technology and security, Ms. Rubinoff was named one of New Jersey’s Best 50 Women in Business, was named by CSO Magazine as a Woman of Influence, was honored by CSO and the EWF with their “One to Watch” award, and was honored as the 2017 ""Outstanding Woman in Infosec"" by the CyberHub Summit. She has also been calculated by analysts to be the top female cybersecurity influencer globally on social media.",2019-12-03T17:15:27.559127Z,278000,3186785,237,tech influencer
UCnYMOamNKLGVlJgRUbamveA,Tom Bilyeu,"Impact Theory is committed to an unbiased pursuit of the truth. Tom Bilyeu approaches the most important issues in world affairs, finance, AI and Future tech, politics and mindset by breaking down these complex topics into their fundamental elements. By doing so and by connecting with some of the brightest minds of our time, he helps the audience develop a useful framework for how the world really works.
",2016-11-10T22:43:34Z,4580000,537287140,1651,tech influencer
UC-ZjUi6cvJUhJ4qwrHdryNw,HMX HYDRAULICS,"Influencer | Heavy Machinery & Auto Tech - narayanmhindia@gmail.com

My name is Narayan Jadhav ",2017-03-08T04:33:09Z,241000,39690730,1461,tech influencer
UCkOhyFunM8NpDkNlghy3Y9g,RealTalk Clips,"Finding it difficult to surf through long conversations? Introducing RealTalk Clips!

Content repurposed from India’s 1st and Biggest Tri-Host Podcast channel, the Realtalk channel offers short-form snack-able content that will help you fulfill your curious minds with insights into every industry through informative yet entertaining content.

Founded by Shubham, Piyush, and Deepak in 2015, it is India’s 1st Tri-Host Entertainment channel that asks questions that you have in your mind and gets relevant answers from people that have become successful in their respective domains.

From entertainment to science, there is something for everyone on this channel. The candid nature of interviewing guests and the non-biased questions from the hosts are something that makes the conversations unique and more insightful.

Remember to SUBSCRIBE and CLICK the notification bell to stay updated with the latest videos!

For business/work inquiries, email :  Info.realshit@gmail.com

",2022-07-03T06:35:30.516257Z,1930000,391978548,1288,tech influencer
UC5nZeVACHouToQraNNge4Uw,StackGuide,"Les meilleurs outils pour les entreprises (IA, Crm, Projet, Gestion, No-code...)
À travers des tests, des tutos, des formations complètes et toutes les dernières actus tech B2B.

Aucun SaaS ne me paye pour influencer mes vidéos.

Sponso : contact@stackgui.de

© 2025 StackGuide | Tous droits réservés.
",2021-05-24T15:52:26.622861Z,17500,945452,561,tech influencer
UCk8cNb10L5rmV9xB13ADCWA,Drift0r,"Variety YouTuber that posts Gaming, Science, Tech, and other topical commentaries.  Long form content, philosophical videos, and media reviews are also common here too. I want to be a source of knowledge and positivity in the gaming community.",2006-08-31T14:35:34Z,1440000,501728697,4059,tech influencer
UCxU924xEBu5BcSGreC8Jnew,MashtagBrady,"Daily VLOGs
**/195 Countries visited
workformashtag@gmail.com for all enquiries 
MashtagBradyMerch.Com",2016-04-17T12:26:34Z,1040000,145537974,272,tech influencer
